Author_ID;Original_Name;Standardized_Name;Number_of_papers
6933;Sun, Y.;Sun, Y.;4
6934;Sun, Y.-J.;Sun, Y.-J.;1
6935;Sun, Y.-M.;Sun, Y.-M.;1
6936;Sun, Z.;Sun, Z.;2
6937;Sunarya, I.M.G.;Sunarya, I.M.G.;3
6938;Sunat, K.;Sunat, K.;1
6939;Sundara Krishna, Y.K.;Sundara Krishna, Y.K.;2
6940;Sundaramurthy, S.;Sundaramurthy, S.;2
6941;Sundaresan, C.S.;Sundaresan, C.S.;1
6942;Sung, J.;Sung, J.;2
6943;Sung, J.M.;Sung, J.M.;1
6944;Sung, W.-T.;Sung, W.-T.;2
6945;Sunguangling, Q.;Sunguangling, Q.;1
6946;Sunilkumar, S.B.;Sunilkumar, S.B.;1
6947;Supardi, J.;Supardi, J.;1
6948;Supriana, I.;Supriana, I.;4
6949;Sur, S.;Sur, S.;1
6950;Surakhi, O.;Surakhi, O.;1
6951;Suratanee, A.;Suratanee, A.;1
6952;Sureddy, S.;Sureddy, S.;1
6953;Sureka, T.;Sureka, T.;1
6954;Suresh, H.N.;Suresh, H.N.;1
6955;Suresh, R.M.;Suresh, R.M.;4
6956;Suresha, M.;Suresha, M.;4
6957;Surinta, O.;Surinta, O.;5
6958;Surya, S.;Surya, S.;1
6959;Suryani, D.;Suryani, D.;1
6960;Suryani, M.;Suryani, M.;1
6961;Susan, S.;Susan, S.;1
6962;Sushma, A.;Sushma, A.;1
6963;Sutanto, P.J.;Sutanto, P.J.;1
6964;Sutar, U.;Sutar, U.;1
6965;Suters, M.;Suters, M.;1
6966;Sutha, J.;Sutha, J.;2
6967;Suvarna, B.;Suvarna, B.;1
6968;Suwa, M.;Suwa, M.;5
6969;Suwa, Misako;Suwa, Misako;1
6970;Suwanwiwat, H.;Suwanwiwat, H.;4
6971;Suwardi, I.S.;Suwardi, I.S.;1
6972;Suwat, M.;Suwat, M.;1
6973;Suyyagh, A.;Suyyagh, A.;1
6974;Suzuki, K.;Suzuki, K.;1
6975;Suzuki, M.;Suzuki, M.;2
6976;Suzuki, S.;Suzuki, S.;1
6977;Suzuki, T.;Suzuki, T.;4
6978;Swaileh, W.;Swaileh, W.;4
6979;Swain, B.A.;Swain, B.A.;1
6980;Swaroop, A.;Swaroop, A.;1
6981;Swati, S.;Swati, S.;1
6982;Swetha, G.C.;Swetha, G.C.;1
6983;Swetha, K.S.N.;Swetha, K.S.N.;1
6984;Swetha, S.;Swetha, S.;1
6985;Swingle, S.D.;Swingle, S.D.;1
6986;Swiniarski, R.W.;Swiniarski, R.W.;1
6987;Swoboda, R.;Swoboda, R.;1
6988;Syafalni, I.;Syafalni, I.;1
6989;Syafie, L.;Syafie, L.;1
6990;Sybenga, S.;Sybenga, S.;1
6991;Syed Ahmad, S.S.;Syed Ahmad, S.S.;1
6992;Syiam, M.;Syiam, M.;1
6993;Syiam, M.M.;Syiam, M.M.;1
6994;Syrmamiikh, I.;Syrmamiikh, I.;1
6995;Szabó, S.;Szabó, S.;1
6996;Sze, L.S.;Sze, L.S.;1
6997;Szöke, T.;Szöke, T.;1
6998;Tabatabaey-Mashadi, N.;Tabatabaey-Mashadi, N.;1
6999;Tabrizi, M.H.N.;Tabrizi, M.H.N.;3
7000;Tabrizi, N.;Tabrizi, N.;1
7001;Tabsun, F.;Tabsun, F.;1
7002;Tachikawa, M.;Tachikawa, M.;1
7003;Taconet, B.;Taconet, B.;1
7004;Tadamura, K.;Tadamura, K.;3
7005;Tadokoro, S.;Tadokoro, S.;1
7006;Taechotanon, S.;Taechotanon, S.;1
7007;Taele, P.;Taele, P.;1
7008;Tagougui, N.;Tagougui, N.;3
7009;Taha, T.M.;Taha, T.M.;1
7010;Tahir, M.;Tahir, M.;1
7011;Tahir, M.A.;Tahir, M.A.;1
7012;Tahir, Z.;Tahir, Z.;1
7013;Tai, W.-C.;Tai, W.-C.;1
7014;Taile, P.;Taile, P.;1
7015;Taira, E.;Taira, E.;1
7016;Tairi, H.;Tairi, H.;2
7017;Taizo, M.;Taizo, M.;1
7018;Tak, A.;Tak, A.;1
7019;Takagi, H.;Takagi, H.;1
7020;Takagi, M.;Takagi, M.;1
7021;Takagi, N.;Takagi, N.;1
7022;Takahashi, H.;Takahashi, H.;1
7023;Takahashi, Hideya;Takahashi, Hideya;1
7024;Takahashi, Hiroki;Takahashi, Hiroki;2
7025;Takahashi, K.;Takahashi, K.;1
7026;Takahashi, S.;Takahashi, S.;1
7027;Takahashi, T.;Takahashi, T.;2
7028;Takahashü, H.;Takahashü, H.;1
7029;Takami, T.;Takami, T.;2
7030;Takamura, S.;Takamura, S.;1
7031;Takano, T.;Takano, T.;1
7032;Takase, H.;Takase, H.;1
7033;Takata, D.;Takata, D.;1
7035;Takebe, H.;Takebe, H.;1
7036;Takemura, A.;Takemura, A.;1
7037;Takeuchi, A.;Takeuchi, A.;1
7038;Taki, H.;Taki, H.;1
7039;Takimoto, E.;Takimoto, E.;1
7040;Takruri, M.;Takruri, M.;1
7041;Taktak, M.;Taktak, M.;1
7042;Talebinejad, M.;Talebinejad, M.;1
7043;Talleux, Samuel;Talleux, Samuel;1
7044;Tam, W.C.;Tam, W.C.;1
7045;Tamari, F.;Tamari, F.;1
7046;Tamazin, M.;Tamazin, M.;1
7047;Tambouratzis, G.;Tambouratzis, G.;1
7048;Tamen, Z.;Tamen, Z.;3
7049;Tamhankar, P.A.;Tamhankar, P.A.;1
7050;Tamil, E.M.;Tamil, E.M.;2
7051;Tamir, K.;Tamir, K.;1
7052;Tan, C.L.;Tan, C.L.;11
7053;Tan, E.C.;Tan, E.C.;1
7054;Tan, F.;Tan, F.;2
7055;Tan, G.J.;Tan, G.J.;1
7056;Tan, H.;Tan, H.;1
7057;Tan, J.;Tan, J.;10
7058;Tan, S.;Tan, S.;2
7059;Tan, T.;Tan, T.;2
7060;Tan, T.N.;Tan, T.N.;2
7061;Tan, W.K.;Tan, W.K.;1
7062;Tan, Z.;Tan, Z.;1
7063;Tanaka, K.;Tanaka, K.;1
7064;Tanase, M.C.;Tanase, M.C.;1
7065;Tang, B.;Tang, B.;1
7066;Tang, C.;Tang, C.;2
7067;Tang, C.-K.;Tang, C.-K.;1
7068;Tang, H.;Tang, H.;1
7069;Tang, J.;Tang, J.;2
7070;Tang, K.-T.;Tang, K.-T.;2
7071;Tang, L.;Tang, L.;3
7072;Tang, M.-H.;Tang, M.-H.;1
7073;Tang, P.;Tang, P.;3
7074;Tang, S.;Tang, S.;2
7075;Tang, X.;Tang, X.;7
7076;Tang, X.-L.;Tang, X.-L.;3
7077;Tang, Y.;Tang, Y.;2
7078;Tang, Y.-F.;Tang, Y.-F.;1
7079;Tang, Y.Y.;Tang, Y.Y.;6
7080;Tang, Y.-Y.;Tang, Y.Y.;1
7081;Tang, Yuanyan;Tang, Yuanyan;1
7082;Tang, Z.;Tang, Z.;1
7083;Tangha, C.;Tangha, C.;1
7084;Tangkeshwar, T.;Tangkeshwar, T.;1
7085;Tangtisanon, P.;Tangtisanon, P.;1
7086;Tangwiwatwong, P.;Tangwiwatwong, P.;1
7087;Tanha, J.;Tanha, J.;4
7088;Tani, J.;Tani, J.;1
7089;Tanib, J.;Tani, J.;1
7090;Tanikawa, U.;Tanikawa, U.;1
7091;Taninmasi, O.;Taninmasi, O.;1
7092;Tanjim, M.R.;Tanjim, M.R.;1
7093;Tank, P.;Tank, P.;1
7094;Tano, S.;Tano, S.;1
7095;Tanprasert, T.;Tanprasert, T.;1
7096;Tanvir Parvez, M.;Tanvir Parvez, M.;1
7097;Tao, C.;Tao, C.;1
7098;Tao, D.;Tao, D.-P.;3
7099;Tao, D.-P.;Tao, D.-P.;1
7100;Tao, N.Q.;Tao, N.Q.;1
7101;Tao, Y.-Q.;Tao, Y.-Q.;1
7102;Tapamo, J.R.;Tapamo, J.R.;1
7103;Tapamo, J.-R.;Tapamo, J.R.;1
7104;Tappert, C.C.;Tappert, C.C.;5
7105;Tarantino, A.;Tarantino, A.;1
7106;Tarawneh, A.S.;Tarawneh, A.S.;1
7107;Tarek, K.;Tarek, K.;1
7108;Tareq Mahmood, M.;Tareq Mahmood, M.;1
7109;Tari, A.;Tari, A.;1
7110;Tariq, A.;Tariq, A.;1
7111;Tariq, M.U.;Tariq, M.U.;1
7112;Tascini, G.;Tascini, G.;1
7113;Tascini, Guido;Tascini, G.;1
7114;Taşdemir, K.;Taşdemir, K.;1
7115;Tasnim, Z.;Tasnim, Z.;1
7116;Tatò, S.I.;Tatò, S.I.;1
7117;Tatyana, B.;Tatyana, B.;1
7118;Tauseef, H.;Tauseef, H.;1
7119;Tavoli, R.;Tavoli, R.;3
7120;Tavsanoglu, V.;Tavsanoglu, V.;2
7121;Tavsanoglu, Vedat;Tavsanoglu, Vedat;1
7122;Tax, D.M.J.;Tax, D.M.J.;1
7123;Taxt, T.;Taxt, T.;1
7124;Tay, Y.H.;Tay, Y.H.;4
7125;Tayel, M.;Tayel, M.;1
7126;Taylan Cemgil, A.;Taylan Cemgil, A.;1
7127;Tedmori, S.;Tedmori, S.;1
7128;Teh, H.H.;Teh, H.H.;1
7129;Teixeira, L.F.;Teixeira, L.F.;1
7130;Teixeira Melo, R.;Teixeira Melo, R.;1
7131;Teja, P.N.V.S.R.;Teja, P.N.V.S.R.;1
7132;Tekerek, A.;Tekerek, A.;1
7133;Tendulkar, S.;Tendulkar, S.;1
7134;Teng, N.;Teng, N.;1
7135;Teng, S.;Teng, S.;1
7136;Tennakoon, R.;Tennakoon, R.;1
7137;Tensmeyer, C.;Tensmeyer, C.;3
7138;Teoh, A.B.J.;Teoh, A.B.J.;1
7139;Teow, L.-N.;Teow, L.-N.;1
7140;Teow, Loo-Nin;Teow, Loo-Nin;1
7141;Teow, M.Y.W.;Teow, M.Y.W.;2
7142;Terada, K.;Terada, K.;3
7143;Terada, Y.;Terada, Y.;1
7144;Teramoto, M.;Teramoto, M.;1
7145;Terbul, T.;Terbul, T.;1
7146;Teredesai, A.;Teredesai, A.;1
7147;Tereshchenko, V.V.;Tereshchenko, V.V.;1
7148;Tereshchenko, Vadim;Tereshchenko, Vadim;1
7149;Terras, M.;Terras, M.;1
7150;Terry, M.;Terry, M.;1
7151;Teshigawara, M.;Teshigawara, M.;1
7152;Teshnehlab, M.;Teshnehlab, M.;1
7153;Testolin, A.;Testolin, A.;1
7154;Tew, C.-Y.;Tew, C.-Y.;1
7155;Thach, T.V.;Thach, T.V.;1
7156;Thadchanamoorthy, S.;Thadchanamoorthy, S.;1
7157;Thaiklang, S.;Thaiklang, S.;1
7158;Thakkar, A.;Thakkar, A.;1
7159;Thakkar, P.;Thakkar, P.;1
7160;Thakkar, P.B.;Thakkar, P.B.;1
7161;Thakral, B.;Thakral, B.;1
7162;Thakur, K.;Thakur, K.;1
7163;Thammano, A.;Thammano, A.;5
7164;Thant, S.;Thant, S.;1
7165;Thein, N.L.;Thein, N.L.;1
7166;Thein, Y.;Thein, Y.;4
7167;Thejaswini, M.R.;Thejaswini, M.R.;1
7168;Thenuwara, M.;Thenuwara, M.;1
7169;Theodorakopoulos, I.;Theodorakopoulos, I.;3
7170;Thepade, S.D.;Thepade, S.D.;1
7171;Thepaut, A.;Thepaut, A.;1
7172;Thian, S.O.;Thian, S.O.;1
7173;Thibault, R.;Thibault, R.;1
7174;Thilagavathi, G.;Thilagavathi, G.;1
7175;Thin, M.M.;Thin, M.M.;1
7176;Thipparaphonkul, K.;Thipparaphonkul, K.;1
7177;Thippeswamy, G.;Thippeswamy, G.;1
7178;Thissen, Philippe;Thissen, Philippe;1
7179;Tho, P.H.;Tho, P.H.;1
7180;Thom, J.A.;Thom, J.A.;1
7181;Thomas, A.O.;Thomas, A.O.;1
7182;Thomas, B.A.;Thomas, B.A.;1
7183;Thomas, G.L.;Thomas, G.L.;1
7184;Thomas, S.;Thomas, S.;2
7185;Thomassen, A.J.W.M.;Thomassen, A.J.W.M.;1
7186;Thompson, T.;Thompson, T.J.;1
7187;Thompson, T.J.;Thompson, T.J.;1
7188;Thongkanchorn, K.;Thongkanchorn, K.;1
7189;Thontadari, C.;Thontadari, C.;1
7190;Thool, R.C.;Thool, R.C.;1
7191;Thushara, K.;Thushara, K.;1
7192;Tian, F.;Tian, F.;5
7193;Tian, J.;Tian, J.;2
7194;Tian, K.;Tian, K.;1
7195;Tian, M.;Tian, M.;1
7196;Tian, S.;Tian, S.;2
7197;Tian, S.S.;Tian, S.S.;1
7198;Tian, T.;Tian, T.;2
7199;Tian, X.;Tian, X.;1
7200;Tian, X.D.;Tian, X.D.;1
7201;Tian, X.-D.;Tian, X.D.;1
7202;Tian, Y.;Tian, Y.;3
7203;Tidke, D.J.;Tidke, D.J.;1
7204;Tieniu, T.;Tieniu, T.;1
7205;Tímár, G.;Tímár, G.;2
7206;Tin, L.T.;Tin, L.T.;1
7207;Tin, P.;Tin, P.;1
7208;Ting, C.Y.;Ting, C.Y.;1
7209;Titre, R.N.;Titre, R.N.;2
7210;Tiwari, A.K.;Tiwari, A.K.;2
7211;Tiwari, R.;Tiwari, R.;1
7212;Tiwari, U.;Tiwari, U.;1
7213;Tjokorda Agung Budi, W.;Tjokorda Agung Budi, W.;1
7214;Toda, T.;Toda, T.;1
7215;Todirascu, Amalia;Todirascu, Amalia;1
7216;Todorov, D.;Todorov, D.;1
7217;Toepfer, M.;Toepfer, M.;1
7218;Toh, K.-A.;Toh, K.-A.;2
7219;Tokiwa, K.;Tokiwa, K.;1
7220;Toledo, J.I.;Toledo, J.I.;2
7221;Toledo, R.;Toledo, R.;2
7222;Tomai, C.I.;Tomai, C.I.;2
7223;Tomar, V.;Tomar, V.;1
7224;Tomeo-Reyes, I.;Tomeo-Reyes, I.;1
7225;Tomines, C.D.;Tomines, C.D.;1
7226;Tomita, S.;Tomita, S.;3
7227;Tomoiaga, C.;Tomoiaga, C.;1
7228;Tomokiyo, D.;Tomokiyo, D.;1
7229;Tong, A.;Tong, A.;1
7230;Tong, W.L.;Tong, W.L.;1
7231;Tong, X.;Tong, X.;2
7232;Tong, X.-J.;Tong, X.-J.;2
7233;Tönnies, K.D.;Tönnies, K.D.;1
7234;Topaloglu, M.;Topaloglu, M.;1
7235;Topaloğlu, N.;Topaloğlu, N.;1
7236;Toraichi, K.;Toraichi, K.;4
7237;Toraichi, Kazuo;Toraichi, Kazuo;1
7238;Toroghi, R.M.;Toroghi, R.M.;1
7239;Torshin, A.D.;Torshin, A.D.;1
7240;Toselli, A.H.;Toselli, A.H.;45
7241;Toth, B.;Toth, B.;1
7242;Touj, S.M.;Touj, S.M.;2
7243;Toulgaridis, N.;Toulgaridis, N.;4
7244;Tounsi, M.;Tounsi, M.;1
7245;Touzet, C.;Touzet, C.;1
7247;Toyozumi, K.;Toyozumi, K.;2
7248;Trajanias, Panagiotis E.;Trajanias, Panagiotis E.;1
7249;Tran, D.C.;Tran, D.C.;1
7250;Tran, G.S.;Tran, G.S.;1
7251;Tran, H.-P.;Tran, H.-P.;1
7252;Tran, S.T.;Tran, S.T.;3
7253;Trang, H.;Trang, H.;1
7254;Tranouez, P.;Tranouez, P.;1
7255;Travieso, C.;Travieso, C.M.;1
7256;Travieso, C.M.;Travieso, C.M.;5
7257;Travieso, Carlos M.;Travieso, C.M.;1
7258;Trelewicz, J.Q.;Trelewicz, J.Q.;1
7259;Trevathan, J.;Trevathan, J.;4
7260;Triki, S.;Triki, S.;1
7261;Trimech, N.;Trimech, N.;1
7262;Tripathi, A.;Tripathi, A.;1
7263;Tripathi, R.C.;Tripathi, R.C.;1
7264;Tripathy, B.K.;Tripathy, B.K.;1
7265;Tripathy, N.;Tripathy, N.;2
7266;Trivedi, A.;Trivedi, A.;1
7267;Trivedi, D.;Trivedi, D.;1
7268;Trivedi, P.;Trivedi, P.;1
7269;Trobiani, V.;Trobiani, V.;1
7270;Trotta, G.F.;Trotta, G.F.;3
7271;Trotta, J.;Trotta, J.;1
7272;Trung, P.N.;Trung, P.N.;2
7273;Tsai, H.;Tsai, H.-H.;1
7274;Tsai, H.-H.;Tsai, H.-H.;1
7275;Tsai, H.-L.;Tsai, H.-L.;1
7276;Tsai, J.-Y.;Tsai, J.-Y.;1
7277;Tsai, M.-R.;Tsai, M.-R.;1
7278;Tsai, Y.-J.;Tsai, Y.-J.;1
7279;Tsang, C.C.;Tsang, C.C.;1
7280;Tsang, C.K.Y.;Tsang, C.K.Y.;2
7281;Tsang, I.J.;Tsang, I.J.;1
7282;Tsang, I.R.;Tsang, I.R.;1
7283;Tsay, M.-K.;Tsay, M.-K.;1
7284;Tsay, S.-C.;Tsay, S.-C.;1
7285;Tseng, D.-C.;Tseng, D.-C.;6
7286;Tseng, Y.-H.;Tseng, Y.-H.;1
7287;Tsintsadze, M.;Tsintsadze, M.;1
7288;Tsourounis, D.;Tsourounis, D.;2
7289;Tsuchida, K.;Tsuchida, K.;1
7290;Tsuchiya, T.;Tsuchiya, T.;1
7291;Tsuda, K.;Tsuda, K.;1
7292;Tsujimoto, Toshihide;Tsujimoto, Toshihide;1
7293;Tsukamoto, K.;Tsukamoto, K.;1
7294;Tsukui, Yasuyuki;Tsukui, Yasuyuki;1
7295;Tsukumo, J.;Tsukumo, J.;3
7296;Tsukumo, Jun;Tsukumo, Jun;2
7297;Tsumura, Kouji;Tsumura, Kouji;2
7298;Tsuruoka, S.;Tsuruoka, S.;7
7299;Tsuruoka, Shinji;Tsuruoka, S.;1
7300;Tsutsumi, M.;Tsutsumi, M.;1
7301;Tsutsumida, T.;Tsutsumida, T.;2
7302;Tsutsumidai, T.;Tsutsumidai, T.;1
7303;Tu, L.-T.;Tu, L.-T.;1
7304;Tu, X.;Tu, X.;3
7305;Tu, Y.;Tu, Y.;1
7306;Tuba, E.;Tuba, E.;2
7307;Tuba, M.;Tuba, M.;1
7308;Tucci, M.;Tucci, M.;1
7309;Tuchiya, T.;Tuchiya, T.;1
7310;Tuerxun, P.;Tuerxun, P.;3
7311;Tufan, Emir;Tufan, Emir;1
7312;Tulyakov, S.;Tulyakov, S.;2
7313;Tumakov, D.;Tumakov, D.;3
7314;Tumari, S.Z.M.;Tumari, S.Z.M.;1
7315;Tumbinskaya, M.;Tumbinskaya, M.;1
7316;Tuncer, E.;Tuncer, E.;2
7317;Tung, C.-H.;Tung, C.-H.;2
7318;Tung, C.-T.;Tung, C.-T.;1
7319;Turin, William;Turin, William;1
7320;Turkmen, B.;Turkmen, B.;1
7321;Tursun, D.;Tursun, D.;1
7322;Tushar, A.K.;Tushar, A.K.;2
7323;Tyan, H.-R.;Tyan, H.-R.;1
7324;Ubul, K.;Ubul, K.;8
7325;Uchida, M.;Uchida, M.;2
7326;Uchida, S.;Uchida, S.;21
7327;Uchimura, S.;Uchimura, S.;5
7328;Uday, C.;Uday, C.;1
7329;UdayKiran, P.;UdayKiran, P.;1
7330;Uddin, M.;Uddin, M.;1
7331;Uddin, M.J.;Uddin, M.J.;1
7332;Uddin, M.S.;Uddin, M.S.;1
7333;Uebel, W.;Uebel, W.;1
7334;Ueda, K.;Ueda, K.;2
7335;Ueda, S.;Ueda, S.;1
7336;Ugurlu, B.;Ugurlu, B.;1
7337;Ujam, C.;Ujam, C.;1
7338;Ujwal, U.J.;Ujwal, U.J.;1
7339;Ukida, H.;Ukida, H.;4
7340;Ukil, S.;Ukil, S.;1
7341;Ul Islam, R.;Ul Islam, R.;1
7342;Ullah, I.;Ullah, I.;2
7343;Ullah, R.;Ullah, R.;1
7344;Ullah, Z.;Ullah, Z.;1
7345;Ulreich, B.;Ulreich, B.;1
7346;Uludag, U.;Uludag, U.;1
7347;Uma Devi, R.S.;Uma Devi, R.S.;1
7348;Umadevi, T.P.;Umadevi, T.P.;1
7349;Umeda, M.;Umeda, M.;1
7350;Umeno, Masayoshi;Umeno, Masayoshi;2
7351;Ummapure, S.B.;Ummapure, S.B.;2
7352;Ünlü, A.;Ünlü, A.;1
7353;Unlu, M.Z.;Unlu, M.Z.;2
7354;Uozumi, T.;Uozumi, T.;1
7355;Upade, A.B.;Upade, A.B.;1
7356;Upadhye, G.D.;Upadhye, G.D.;1
7357;Upreti, K.K.;Upreti, K.K.;1
7358;Urazoe, K.;Urazoe, K.;1
7359;Urs, S.R.;Urs, S.R.;1
7360;Usman Akram, M.;Usman Akram, M.;1
7361;Utschick, Wolfgang;Utschick, Wolfgang;1
7362;Uvarov, A.A.;Uvarov, A.A.;1
7363;Uzun, E.;Uzun, E.;1
7364;Uzzal, M.M.;Uzzal, M.M.;1
7365;Vacca, A.;Vacca, A.;1
7366;Vai, M.I.;Vai, M.I.;1
7367;Vaidya, A.;Vaidya, A.;1
7368;Vaidya, M.V.;Vaidya, M.V.;1
7369;Vaidya, R.;Vaidya, R.;1
7370;Vaillant, J.;Vaillant, J.;1
7371;Vaisakh, V.K.;Vaisakh, V.K.;1
7372;Vajda, S.;Vajda, S.;7
7373;Valderrama Bahamóndez, E.D.C.;Valderrama Bahamóndez, E.D.C.;1
7374;Valdes, J.J.;Valdes, J.J.;3
7375;Valdez-Rodríguez, J.E.;Valdez-Rodríguez, J.E.;1
7376;Valdovinos-Rosas, R.M.;Valdovinos-Rosas, R.M.;1
7377;Valenca, M.;Valenca, M.;1
7378;Valero-Mas, J.J.;Valero-Mas, J.J.;1
7379;Valveny, E.;Valveny, E.;7
7380;Valy, D.;Valy, D.;2
7381;Vamvakas, G.;Vamvakas, G.;2
7382;Vanaja Ranjan, P.;Vanaja Ranjan, P.;6
7383;Van Alphen, D.;Van Alphen, D.;1
7384;Van Breukelen, M.;Van Breukelen, M.;1
7385;van der Haar, D.;van der Haar, D.;1
7386;Van Der Klauw, H.;Van Der Klauw, H.;1
7387;van der Zant, T.;Van Der Zant, T.;1
7388;Van Der Zant, T.;Van Der Zant, T.;2
7389;Van Der Zwaag, B.-J.;Van Der Zwaag, B.-J.;1
7390;Van Dyck, D.;Van Dyck, D.;1
7391;Van Guilder, L.C.;Van Guilder, L.C.;1
7392;Van Koert, R.;Van Koert, R.;1
7393;Vanlalruata;Vanlalruata;1
7394;VanLandingham, H.F.;VanLandingham, H.F.;1
7395;Van Oosten, J.-P.;Van Oosten, J.-P.;1
7396;Van Vaerenbergh, S.;Van Vaerenbergh, S.;1
7397;Van Zyl, T.L.;Van Zyl, T.L.;1
7398;Varadhaganapathy, S.;Varadhaganapathy, S.;1
7399;Varejão, F.M.;Varejão, F.M.;1
7400;Varga, T.;Varga, T.;6
7401;Vargas-Bonilla, J.F.;Vargas-Bonilla, J.F.;1
7402;Varma, M.P.;Varma, M.P.;1
7403;Varsamou, M.;Varsamou, M.;1
7404;Varshney, A.;Varshney, A.;1
7405;Vasambekar, P.N.;Vasambekar, P.N.;1
7406;Vasantha Lakshmi, C.;Vasantha Lakshmi, C.;1
7407;Vaseghi, B.;Vaseghi, B.;1
7408;Vashist, P.C.;Vashist, P.C.;1
7409;Vasikarla, S.;Vasikarla, S.;1
7410;Vásquez, J.L.;Vásquez, J.L.;2
7411;Vásquez-Correa, J.C.;Vásquez-Correa, J.C.;1
7412;Vassallo, G.;Vassallo, G.;1
7413;Vasudev, T.;Vasudev, T.;1
7414;Vaucher, G.;Vaucher, G.;1
7415;Veeksha, A.V.;Veeksha, A.V.;2
7416;Veena, G.S.;Veena, G.S.;1
7417;Veera, V.;Veera, V.;2
7418;Veeramachaneni, S.;Veeramachaneni, S.;1
7419;Veeranjaneyulu, N.;Veeranjaneyulu, N.;1
7420;Veershetty, C.;Veershetty, C.;2
7421;Vega-Luján, Y.;Vega-Luján, Y.;1
7422;Velasco, H.G.;Velasco, H.G.;1
7423;Velasco, J.S.;Velasco, J.S.;1
7424;Velek, O.;Velek, O.;1
7425;Velez, J.F.;Vélez, J.F.;3
7426;Vélez, J.F.;Vélez, J.F.;2
7427;Veloso, L.R.;Veloso, L.R.;1
7428;Vemareddy, P.;Vemareddy, P.;1
7429;Vemulapalli, S.;Vemulapalli, S.;4
7430;Veni, S.;Veni, S.;1
7431;Veningston, K.;Veningston, K.;1
7432;Venkatesan, S.M.;Venkatesan, S.M.;2
7433;Venkateswararao, P.;Venkateswararao, P.;2
7434;Venkateswara Rao, P.V.;Venkateswara Rao, P.V.;1
7435;Venkateswarlu, Y.;Venkateswarlu, Y.;1
7436;Vento, M.;Vento, M.;1
7437;Venturini, G.;Venturini, G.;1
7438;Vergano, D.;Vergano, D.;1
7439;Verleysen, Michel;Verleysen, Michel;1
7440;Verma, A.;Verma, A.;7
7441;Verma, B.;Verma, B.;18
7442;Verma, Brijesh K.;Verma, Brijesh K.;1
7443;Verma, G.K.;Verma, G.K.;2
7444;Verma, K.;Verma, K.;1
7445;Verma, R.N.;Verma, R.N.;1
7446;Verma, S.K.;Verma, S.K.;1
7447;Vessio, G.;Vessio, G.;2
7448;Viard-Gaudin, C.;Viard-Gaudin, C.;23
7449;Viatchaninov, O.;Viatchaninov, O.;1
7450;Vidal, E.;Vidal, E.;43
7451;Vidal, F.D.B.;Vidal, F.D.B.;1
7452;Vidal, J.J.;Vidal, J.J.;1
7453;Vidrighin, C.;Vidrighin, C.;1
7454;Vidya, V.;Vidya, V.;1
7455;Vidya Varshini, P.V.;Vidya Varshini, P.V.;1
7456;Viehhauser, G.;Viehhauser, G.;2
7457;Vieira, D.C.D.S.;Vieira, D.C.D.S.;1
7458;Vieira, S.M.;Vieira, S.M.;1
7459;Vielhauer, C.;Vielhauer, C.;5
7460;Vig, L.;Vig, L.;1
7461;Vig, R.;Vig, R.;1
7462;Vijay, A.;Vijay, A.;1
7463;Vijayalakshmi, K.;Vijayalakshmi, K.;1
7464;Vijaya Lakshmi, T.R.;Vijaya Lakshmi, T.R.;1
7465;Vijayalaxmi, M.B.;Vijayalaxmi, M.B.;1
7466;Vijayasenan, D.;Vijayasenan, D.;1
7467;Vijay Kumar, V.;Vijay Kumar, V.;1
7468;Vikram, T.N.;Vikram, T.N.;1
7469;Villadangos, J.;Villadangos, J.;1
7470;Villaseñor-Pienda, L.;Villaseñor-Pienda, L.;1
7471;Villegas, M.;Villegas, M.;9
7472;Vimal Krishnan, V.R.;Vimal Krishnan, V.R.;1
7473;Vincent, N.;Vincent, N.;9
7474;Vinciarelli, A.;Vinciarelli, A.;5
7475;Vinh, T.Q.;Vinh, T.Q.;1
7476;Vinjit, B.M.;Vinjit, B.M.;1
7477;Vinod, H.C.;Vinod, H.C.;3
7478;Vinotheni, C.;Vinotheni, C.;1
7479;Vinothini, R.;Vinothini, R.;1
7480;Viola, P.;Viola, P.;1
7481;Virajit, G.;Virajit, G.;1
7482;Viriri, S.;Viriri, S.;3
7483;Virkki, J.;Virkki, J.;1
7484;Visani, M.;Visani, M.;2
7485;Vishnu, R.S.V.;Vishnu, R.S.V.;1
7486;Vishnu Priya, C.;Vishnu Priya, C.;1
7487;Vishnupriyan, J.;Vishnupriyan, J.;1
7488;Vishnuvardhan Reddy, A.;Vishnuvardhan Reddy, A.;2
7489;Vishwaas, M.;Vishwaas, M.;1
7490;Vishwakarma, A.;Vishwakarma, A.;1
7491;Vishwakarma, D.K.;Vishwakarma, D.K.;1
7492;Vishwas, H.S.;Vishwas, H.S.;1
7493;Viswanath, P.;Viswanath, P.;1
7494;Vitaladevuni, S.;Vitaladevuni, S.;1
7495;Vitaladevuni, S.N.;Vitaladevuni, S.N.;1
7496;Vladimir, L.;Vladimir, L.;1
7497;Vlassis, S.;Vlassis, S.;1
7498;Vo, Q.N.;Vo, Q.N.;2
7499;Vodianyk, D.;Vodianyk, D.;1
7500;Vogel, S.;Vogel, S.;1
7501;Vogl, T.P.;Vogl, T.P.;1
7502;Voigtlaender, P.;Voigtlaender, P.;1
7503;Vokuda, P.S.;Vokuda, P.S.;2
7504;Volgunin, A.;Volgunin, A.;1
