Keyword_ID;Original_Keyword;Standardized_Keyword
4129;NO ETIQUETA;OBJECT-DETECTION
4130;NO ETIQUETA;OPENCV
4131;NO ETIQUETA;PYTHON
4132;NO ETIQUETA;FINGER-COUNTING
4133;NO ETIQUETA;MODULAR-COGNITIVE-ARCHITECTURE
4134;NO ETIQUETA;SYMBOL-GROUNDING
4135;NO ETIQUETA;BLSTM-NETWORK
4136;NO ETIQUETA;DEVANAGARI-HANDWRING-RECOGNITION
4137;NO ETIQUETA;DBLSTM
4138;NO ETIQUETA;HCTR
4139;NO ETIQUETA;OHKC
4140;NO ETIQUETA;BETAIMPULSE
4141;NO ETIQUETA;ELLIPTIC-ARC
4142;NO ETIQUETA;RECEPTIVE-FIELDS
4143;NO ETIQUETA;SHARED-WEIGHTS
4144;NO ETIQUETA;AGGREGATION
4145;NO ETIQUETA;BENGALI-CHARACTER
4146;NO ETIQUETA;DENOISING-AUTOENCODER
4147;NO ETIQUETA;SINGLE-STROKE-CHARACTERS
4148;NO ETIQUETA;URDU-INITIAL-HALF-FORM
4149;NO ETIQUETA;EXTREME-POINT
4150;NO ETIQUETA;HAUSDORFF-DISTANCE
4151;NO ETIQUETA;TORSION
4152;NO ETIQUETA;HISTOGRAM-OF-DIRECTIONAL-MOVEMENT-ANGLES
4153;NO ETIQUETA;HISTOGRAM-OF-UNDIRECTED-MOVEMENT-ANGLES
4154;NO ETIQUETA;MUSIC-SYMBOL-RECOGNITION
4155;NO ETIQUETA;NUMERALS-RECOGNITION
4156;NO ETIQUETA;PERSIAN-NUMERALS
4157;NO ETIQUETA;GLOBAL-RECOGNITION
4158;NO ETIQUETA;HIGH-ORDER-MARKOV-RANDOM-FIELD
4159;NO ETIQUETA;MAX-MARGIN-MARKOV-RANDOM-FIELD
4160;NO ETIQUETA;ONLINE-HANDWRITTEN-DIAGRAM-RECOGNITION
4161;NO ETIQUETA;PATH-SIGNATURE-FEATURE
4162;NO ETIQUETA;ROTATION-NORMALIZATION
4163;NO ETIQUETA;ROTATION-FREE-RECOGNITION
4164;NO ETIQUETA;ZONE-DIVISION
4165;NO ETIQUETA;GUJARATI-CHARACTER-RECOGNITION
4166;NO ETIQUETA;ONLINE-HANDWRITTEN-CHARACTER-RECOGNITION-(OHCR)
4167;NO ETIQUETA;ARTIST
4168;NO ETIQUETA;ELASTIC-MEMORY-LEARNING
4169;NO ETIQUETA;FORGETTING-OF-UNUSED-CLASSES
4170;NO ETIQUETA;HANDWRITTEN-GESTURE-COMMAND-RECOGNITION
4171;NO ETIQUETA;KINEMATIC-THEORY
4172;NO ETIQUETA;ON-LINE-LEARNING
4173;NO ETIQUETA;TS-FUZZY-MODELS
4174;NO ETIQUETA;BIOMETRICS-IDEAL-TEST
4175;NO ETIQUETA;RANDOM-HYBRID-STROKES
4176;NO ETIQUETA;BETA-IMPULSE
4177;NO ETIQUETA;SAFE-PASSWORD
4178;NO ETIQUETA;1D-PATHS
4179;NO ETIQUETA;LABEL-GRAPH
4180;NO ETIQUETA;DIRECTIONAL-STROKES
4181;NO ETIQUETA;GUJARATI-CHARACTERS
4182;NO ETIQUETA;STROKE-BASED-FEATURES
4183;NO ETIQUETA;CONTEXT
4184;NO ETIQUETA;ONLINE-HANDWRITTEN-TIBETAN-SYLLABLE-RECOGNITION
4185;NO ETIQUETA;GRAMMAR-PARSER
4186;NO ETIQUETA;TREE-BASED-BLSTM
4187;NO ETIQUETA;MULTI-LANGUAGE
4188;NO ETIQUETA;PSEUDO-WORD
4189;NO ETIQUETA;VELOCITY-BETA-IMPULSE
4190;NO ETIQUETA;PARTITION
4191;NO ETIQUETA;THE-MOST-STABLE-FEATURE
4192;NO ETIQUETA;BOXED-REARRANGEMENT
4193;NO ETIQUETA;ZONE-DETECTION
4194;NO ETIQUETA;LSTM-ACCELERATION-AND-COMPRESSION
4195;NO ETIQUETA;CHARACTER-ROTATION
4196;NO ETIQUETA;ONLINE-HANDWRITTEN-TEXT-RECOGNITION
4197;NO ETIQUETA;SMART-DEVICE
4198;NO ETIQUETA;ZONE-WISE-FEATURES
4199;NO ETIQUETA;CURSIVE-TEXT-SEGMENTATION
4200;NO ETIQUETA;ONLINE-AND-OFFLINE-INFORMATION
4201;NO ETIQUETA;STROKE-ORDER-NORMALIZATION
4202;NO ETIQUETA;HYBRID-RECOGNITION-SYSTEM
4203;NO ETIQUETA;OFF-LEXICON-RECOGNITION
4204;NO ETIQUETA;ZONE-WISE-FEATURE
4205;NO ETIQUETA;MALAYALAM-SCRIPT
4206;NO ETIQUETA;ONLINE-HANDWRITTEN-MONGOLIAN-WORD-RECOGNITION
4207;NO ETIQUETA;POSITION-MAPS
4208;NO ETIQUETA;CANDIDATE-LATTICE
4209;NO ETIQUETA;CHARACTER-POSITION-FREE
4210;NO ETIQUETA;ARBFN
4211;NO ETIQUETA;CHEMICAL-SYMBOLS
4212;NO ETIQUETA;CURVATURE-POINT
4213;NO ETIQUETA;ONLINE-HANDWRITTEN-STROKES-RECOGNITION
4214;NO ETIQUETA;ONLINE-HANDWRITTEN-GURMUKHI-SCRIPT-RECOGNITION
4215;NO ETIQUETA;RECOGNITION-OF-ONLINE-HANDWRITTEN-MATHEMATICAL-EXPRESSIONS
4216;NO ETIQUETA;X–Y-CUT
4217;NO ETIQUETA;KSVD-DICTIONARY
4218;NO ETIQUETA;I-VECTOR-REPRESENTATION
4219;NO ETIQUETA;WCCN
4220;NO ETIQUETA;CURSIVE-TEXT-RECOGNITION
4221;NO ETIQUETA;DIRECTIONAL-CHAIN-CODE-FEATURE
4222;NO ETIQUETA;N-PEN++-FEATURES
4223;NO ETIQUETA;CELLULAR-AUTOMATA
4224;NO ETIQUETA;ONLINE-HANDWRITTEN-MATHEMATICAL-EXPRESSIONS
4225;NO ETIQUETA;ANDROID-PLATFORM
4226;NO ETIQUETA;GRAPHEME-SEGMENTATION
4227;NO ETIQUETA;OFF-LEXICON
4228;NO ETIQUETA;CG-BASED-CIRCLE
4229;NO ETIQUETA;GLOBAL-FEATURE
4230;NO ETIQUETA;FREEMAN-CHAIN-CODES
4231;NO ETIQUETA;COMPONENT:-HANDWRITING-RECOGNITION
4232;NO ETIQUETA;COMMON-SUBSPACES
4233;NO ETIQUETA;ONLINE-HANDWRITING-REPRESENTATIONS
4234;NO ETIQUETA;MRG-OHMW
4235;NO ETIQUETA;SYSTEM
4236;NO ETIQUETA;STROKE-SEQUENCE-DEPENDENT-REPRESENTATION
4237;NO ETIQUETA;KERAS
4238;NO ETIQUETA;STROKE-WARPING
4239;NO ETIQUETA;ACCUMULATION-FOR-DIFFERENT-FEATURE-VECTORS
4240;NO ETIQUETA;TEMPORAL-SEQUENCES
4241;NO ETIQUETA;AUTOENCODERS
4242;NO ETIQUETA;SEQUENCE-TO-SEQUENCE-LEARNING
4243;NO ETIQUETA;TRANSITION-PROBABILITY-MATRIX
4244;NO ETIQUETA;LARGE-CHARACTER-SET
4245;NO ETIQUETA;LOCAL-TIBETAN-AND-TIBETAN-TRANSLITERATION-OF-SANSKRIT
4246;NO ETIQUETA;QMQDF-CLASSIFIER
4247;NO ETIQUETA;FUSION-FEATURE
4248;NO ETIQUETA;TEMPLATE-CLUSTERING
4249;NO ETIQUETA;THRESHOLD-CLUSTERING
4250;NO ETIQUETA;KNOWLEDGE-DISTILLATION
4251;NO ETIQUETA;OHCR-A-SURVEY
4252;NO ETIQUETA;EDUCATIONAL-HUMANOID-ROBOT
4253;NO ETIQUETA;AIR-HANDWRITING
4254;NO ETIQUETA;DEVANAGARI-HANDWRITTEN-CHARACTER-RECOGNITION
4255;NO ETIQUETA;ON-LINE-FEATURES
4256;NO ETIQUETA;FRECHET-DISTANCE
4257;NO ETIQUETA;NEW-TAI-LUE-CHARACTER
4258;NO ETIQUETA;TOP-5
4259;NO ETIQUETA;FREQUENT-PATTERN-MINING
4260;NO ETIQUETA;RESAMPLING
4261;NO ETIQUETA;SINGLE-PARTITION-TESTING
4262;NO ETIQUETA;MANUSCRIPT
4263;NO ETIQUETA;TALN
4264;NO ETIQUETA;LINEAR-INTERPOLATION
4265;NO ETIQUETA;POINT-DENSITY-DISTRIBUTIONS
4266;NO ETIQUETA;TRACE-SEGMENTATION
4267;NO ETIQUETA;WRITING-SPEED-NORMALISATION
4268;NO ETIQUETA;RIGHT-TO-LEFT-LANGUAGE
4269;NO ETIQUETA;SEGMENT-BASED
4270;NO ETIQUETA;WORD-BASED
4271;NO ETIQUETA;MFCC
4272;NO ETIQUETA;WRITING-SPEED-VARIATION
4273;NO ETIQUETA;BETA-ELLIPTIC
4274;NO ETIQUETA;PSEUDO-WORDS
4275;NO ETIQUETA;UNSUPERVISED
4276;NO ETIQUETA;MUSIC-SCORE
4277;NO ETIQUETA;ONLINE-TEXT-RECOGNITION
4278;NO ETIQUETA;BOURN-WELCH-ALGORITHM
4279;NO ETIQUETA;FORWARD-ALGORITHM
4280;NO ETIQUETA;ONLINE-HANDWRITING-FARSI-CHARACTER-AND-NUMBERS-RECOGNITION
4281;NO ETIQUETA;EIGENVALUE
4282;NO ETIQUETA;HANDWRITING-SYMBOL-RECOGNITION
4283;NO ETIQUETA;ASSISTIVE-TECHNOLOGY
4284;NO ETIQUETA;E-LEARNING
4285;NO ETIQUETA;FILIPINO-SIGN-LANGUAGE
4286;NO ETIQUETA;OHR
4287;NO ETIQUETA;SCRIPTS
4288;NO ETIQUETA;DRAWING
4289;NO ETIQUETA;GENDER-RECOGNITION
4290;NO ETIQUETA;ONLINE-ANALYSIS
4291;NO ETIQUETA;CHARACTER-DATASET
4292;NO ETIQUETA;EMBEDDED
4293;NO ETIQUETA;INERTIAL-MEASUREMENT-UNIT
4294;NO ETIQUETA;MULTI-STROKE-GESTURES
4295;NO ETIQUETA;SENSOR-BASED-PEN
4296;NO ETIQUETA;WRITER-(IN)DEPENDENT
4297;NO ETIQUETA;1D-CONVOLUTION
4298;NO ETIQUETA;OUT-OF-VOCABULARY-WORDS
4299;NO ETIQUETA;UYGHUR-ALPHABET
4300;NO ETIQUETA;FEATURE-ENGINEERING
4301;NO ETIQUETA;FEATURE-SPACE-ANALYSIS
4302;NO ETIQUETA;HANDWRITTEN-MATHEMATICAL-EXPRESSIONS-RECOGNITION
4303;NO ETIQUETA;MATHEMATICAL-EXPRESSION-SEGMENTATION
4304;NO ETIQUETA;MATRIX-DETECTION
4305;NO ETIQUETA;MATRIX-SEGMENTATION
4306;NO ETIQUETA;DUAL-TREE-COMPLEX-WAVELET-PACKET-TRANSFORM
4307;NO ETIQUETA;KOLMOGOROV-SMIRNOV-TEST
4308;NO ETIQUETA;LOG-ENERGY-ENTROPY-MEASURE
4309;NO ETIQUETA;RAMER-DOUGLAS-PEUCKER
4310;NO ETIQUETA;GAMIFIED-LEARNING
4311;NO ETIQUETA;FLOWCHART
4312;NO ETIQUETA;GRAPH-PARSING
4313;NO ETIQUETA;AI
4314;NO ETIQUETA;EPISODES
4315;NO ETIQUETA;MPD
4316;NO ETIQUETA;POLICY
4317;NO ETIQUETA;REWARD
4318;NO ETIQUETA;HANDWRITTEN-MATHEMATICAL-EXPRESSION-RECOGNITION-(OHMER)
4319;NO ETIQUETA;DATASETS
4320;NO ETIQUETA;NON-INDIC-SCRIPTS
4321;NO ETIQUETA;ZONE-WISE-FEATURE-EXTRACTION
4322;NO ETIQUETA;ELECTRONIC-HEALTH-RECORDS
4323;NO ETIQUETA;HEALTH-INFORMATICS
4324;NO ETIQUETA;FUZZY-ATTRIBUTED-RELATIONAL-GRAPH
4325;NO ETIQUETA;HANDWRITTEN-GRAPHS
4326;NO ETIQUETA;TREE-SEARCH-METHOD
4327;NO ETIQUETA;MANAGEMENT-RESEARCH
4328;NO ETIQUETA;RECOGNITION-SIMULATION-SYSTEM
4329;NO ETIQUETA;WEB
4330;NO ETIQUETA;BIOMETRIC-TECHNOLOGY
4331;NO ETIQUETA;DAVIES-BOULDIN-INDEX
4332;NO ETIQUETA;ONLINE-HANDWRITTEN-CHARACTER
4333;NO ETIQUETA;PROTOTYPES
4334;NO ETIQUETA;SILHOUETTE-INDEX
4335;NO ETIQUETA;FEATURE-EXTRACTION-ETC
4336;NO ETIQUETA;FUZZY-LANDSCAPES
4337;NO ETIQUETA;FUZZY-VISIBILITY-GRAPHS
4338;NO ETIQUETA;PARKINSON
4339;NO ETIQUETA;RELIEFF-ALGORITHM
4340;NO ETIQUETA;CORRELATION-ANALYSIS
4341;NO ETIQUETA;OVERLAID-HANDWRITING
4342;NO ETIQUETA;SEMI-INCREMENTAL-RECOGNITION
4343;NO ETIQUETA;DIAGRAM-RECOGNITION
4344;NO ETIQUETA;UYGHUR-WORD-TRANSCRIPTION
4345;NO ETIQUETA;INPUT-REPRESENTATION
4346;NO ETIQUETA;UYGHUR-WORDS
4347;NO ETIQUETA;ONLINE-HANDWRITING-SIGNATURE-VERIFICATION
4348;NO ETIQUETA;HP-LABS-INDIA’S-TELUGU-CHARACTER-DATASET
4349;NO ETIQUETA;STATISTICAL-MOMENTS
4350;NO ETIQUETA;STROKE-REPRESENTATION
4351;NO ETIQUETA;IN-AIR-TRAJECTORIES
4352;NO ETIQUETA;KALDI-TOOLKIT
4353;NO ETIQUETA;TIBETAN-TRANSLITERATION-OF-THE-SANSKRIT
4354;NO ETIQUETA;DEVANAGARI-HANDWRITING-RECOGNITION
4355;NO ETIQUETA;TIBETAN-CHARACTER-RECOGNITION
4356;NO ETIQUETA;TWO-DIMENSIONAL-DISCRIMINANT-LOCALITY-ALIGNMENT-(2DDLA)
4357;NO ETIQUETA;DELAYED-STROKES
4358;NO ETIQUETA;GRAMMATICAL-SUBLEXICAL-UNITS
4359;NO ETIQUETA;STATISTICAL-LANGUAGE-MODELING
4360;NO ETIQUETA;TURKISH-HANDWRITING-RECOGNITION
4361;NO ETIQUETA;PSEUDO
4362;NO ETIQUETA;ONLINE-RANDOM-FORESTS
4363;NO ETIQUETA;ARDUINO-MEGA-BOARD
4364;NO ETIQUETA;ARDUINO-TFT-TOUCH-SCREEN
4365;NO ETIQUETA;XOR-BIT-WISE
4366;NO ETIQUETA;RULE-BASED-APPROACH
4367;NO ETIQUETA;STROKE-BASED-CLASSIFICATION
4368;NO ETIQUETA;LATTICE-REFINEMENT
4369;NO ETIQUETA;NONCHARACTER-PATTERNS
4370;NO ETIQUETA;DFT
4371;NO ETIQUETA;ONLINE-HANDWRITING-RECOGNITION-SYSTEM
4372;STATISTICAL FEATURE;FEATURE-DENSITY-EQUALIZATION
4373;STATISTICAL FEATURE;STATISTICAL-FEATURES
4374;STATISTICAL FEATURE;FEATURE-DENSITY
4375;STATISTICAL FEATURE;ORTHOGONAL-DENSITY-ESTIMATION
4376;STATISTICAL FEATURE;STATISTICAL-FEATURE
4377;STATISTICAL FEATURE;COSINE-SIMILARITY
4378;SENTENCE RECOGNITION;OFF-LINE-HANDWRITING-RECOGNITION
4379;SENTENCE RECOGNITION;UNCONSTRAINED-ENGLISH-SENTENCES
4380;SENTENCE RECOGNITION;OFFLINE-HANDWRITING-RECOGNITION
4381;SENTENCE RECOGNITION;UNCONSTRAINED-SENTENCE-RECOGNITION
4382;SENTENCE RECOGNITION;OFF-LINE-CURSIVE-HANAWRITING-RECOGNITION
4383;SENTENCE RECOGNITION;PHRASE-RECOGNITION
4384;SENTENCE RECOGNITION;FAST-OFF-LINE-RECOGNITION
4385;SENTENCE RECOGNITION;OFF-LINE-CONTINUOUS-HANDWRITING-TEXT-RECOGNITION
4386;SENTENCE RECOGNITION;OFFLINE-HANDWRITTEN-TEXT-LINE-RECOGNITION
4387;SENTENCE RECOGNITION;OFFLINE-RECOGNITION
4388;SENTENCE RECOGNITION;HANDWRITTEN-TEXT-LINE-RECOGNITION
4389;SENTENCE RECOGNITION;OFF-LINE-HANDWRITTEN-RECOGNITION
4390;SENTENCE RECOGNITION;OFF-LINE-TEXT-RECOGNITION
4391;SENTENCE RECOGNITION;TEXT-LINE-RECOGNITION
4392;SENTENCE RECOGNITION;OFF-LINE-CONTINUOUS-HANDWRITTEN-TEXT-RECOGNITION
4393;SENTENCE RECOGNITION;OFFLINE-HANDWRITTEN-TEXT-RECOGNITION
4394;SENTENCE RECOGNITION;PARAGRAPH-RECOGNITION
4395;SENTENCE RECOGNITION;OFFLINE-HANDWRITTEN-TEXT-RECOGNITION-(HCTR)
4396;SENTENCE RECOGNITION;OFFLINE-HANDWRITTEN-RECOGNITION
4397;SENTENCE RECOGNITION;TEXT-LINE
4398;MOMENTS;MOMENT-INVARIANTS
4399;MOMENTS;PSEUDO-ZERNIKE-MOMENT-FEATURES
4400;MOMENTS;ZERNIKE
4401;MOMENTS;ZERNIKE-MOMENTS
4402;MOMENTS;INVARIANT-KRAWTCHOUK-MOMENTS
4403;MOMENTS;METHOD-OF-MOMENTS
4404;MOMENTS;ALTERNATIVE-SCALE-UNITED-MOMENT-INVARIANT
4405;MOMENTS;DISCRETE-ORTHOGONAL-MOMENTS
4406;MOMENTS;KRAWTCHOUK-MOMENTS
4407;MOMENTS;GEOMETRIC-MOMENTS
4408;MOMENTS;ZERNIKE-MOMENT
4409;MOMENTS;LAGUERRE-MOMENTS
4410;MOMENTS;IMAGE-MOMENTS
4411;MOMENTS;LEGENDRE-MOMENTS
4412;MOMENTS;HU-MOMENTS
4413;MOMENTS;TCHEBICHEF-MOMENTS
4414;MOMENTS;MOMENTUM-TERM
4415;MOMENTS;MOMENTS
4416;MOMENTS;LEGENDRE-MOMENT
4417;MOMENTS;INVARIANT-MOMENTS
4418;MOMENTS;MOMENT-INVARIANT
4419;MOMENTS;UNITED-MOMENT-INVARIANT
4420;MOMENTS;HU&apos;S-SEVEN-INVARIANT-MOMENT
4421;MOMENTS;CHEBYSHEV-MOMENTS-(CM)
4422;MOMENTS;ORTHOGONAL-MOMENTS-(OM)
4423;MOMENTS;AFFINE-MOMENT-INVARIANT
4424;MOMENTS;INVARIANT-MOMENT
4425;MOMENTS;PSEUDO-ZERNIKE-MOMENTS
4426;MOMENTS;HU&apos;S-SEVEN-MOMENTS
4427;MOMENTS;THE-MOMENTS-INVARIANT-OF-HU
4428;MOMENTS;TWO-DIMENSIONAL-SCALING-MOMENTS
4429;MOMENTS;MOMENT-BASED-FEATURE
4430;MOMENTS;GAUSSIAN-HERMITE-MOMENT
4431;MOMENTS;FOURIER-MOMENTS
4432;MOMENTS;INVARIANTS-MOMENTS
4433;MOMENTS;MOMENT-FEATURE
4434;MOMENTS;GEOMETRIC-MOMENT-INVARIANT-(GMI)
4435;MOMENTS;UNITED-MOMENT-INVARIANT-(UMI)
4436;MOMENTS;ZERNIKE-MOMENT-INVARIANT-(ZMI)
4437;CURVELET-TRANSFORMS;CURVELET-TRANSFORMS
4438;CURVELET-TRANSFORMS;DISCRETE-CURVELET-TRANSFORMS
4439;CURVELET-TRANSFORMS;CURVELET-TRANSFORM
4440;CURVELET-TRANSFORMS;CURVELET-TRANSFORM-(CT)
4441;CURVELET-TRANSFORMS;DISCRETE-CURVELET-TRANSFORM
4442;FPGA;FPGA
4443;SIFT;SIFT
4444;SIFT;SIFT-DESCRIPTORS
4445;SIFT;SIFT-FEATURE-EXTRACTION
4446;SIFT;SCALE-INVARIANT-FEATURE-TRANSFORM-(SIFT)
4447;SURF;SURF
4448;SURF;SPEEDED-UP-ROBUST-FEATURE
4449;SURF;SURF-DESCRIPTOR
4450;SURF;SPEEDED-UP-ROBUST-FEATURES
4451;SURF;SURF-FEATURE-EXTRACTION
4452;SURF;SURF-DESCRIPTORS;-SO
4453;SURF;SURF-DESCRIPTORS
4454;PHOG;PHOCNET
4455;PHOG;PYRAMID-HISTOGRAM-OF-GRADIENTS
4456;PHOG;PYRAMIDAL-HISTOGRAM-OF-CHARACTERS
4457;PHOG;PHOG
4458;PHOG;PYRAMID-HISTOGRAM-OF-GRADIENT
4459;PHOG;PYRAMID-HISTOGRAM-OF-ORIENTED-GRADIENT
4460;PHOG;THREE-TIER-PYRAMID-HOG
4461;AUTOENCODER;SPARSE-AUTO-ENCODER
4462;AUTOENCODER;HIERARCHICAL-SPARSE-AUTOENCODER
4463;AUTOENCODER;HIGHER-LEVEL-FEATURES
4464;AUTOENCODER;SPARSE-AUTOENCODER
4465;AUTOENCODER;ADAPTIVE-DEEP-AUTO-ENCODER
4466;AUTOENCODER;AUTOENCODER
4467;AUTOENCODER;STACKED-AUTO-ENCODER
4468;AUTOENCODER;ENCODER-DECODER-MODEL
4469;AUTOENCODER;ENCODER-DECODER
4470;AUTOENCODER;CONTRACTIVE-AUTOENCODER
4471;AUTOENCODER;ENCODER–DECODER-MODEL
4472;AUTOENCODER;VARIATIONAL-AUTOENCODER
4473;AUTOENCODER;DEEP-SPARSE-AUTO-ENCODER
4474;AUTOENCODER;AUTO-ENCODER-(AE)
4475;AUTOENCODER;HIGH-LEVEL-FEATURE
4476;SPIKING-NEURONS;SPIKING-NEURONS
4477;SPIKING-NEURONS;SPIKING-NEURAL-NETWORKS
4478;SPIKING-NEURONS;SNN-(SPIKING-NEURAL-NETWORK)
4479;SPIKING-NEURONS;SPIKING-NEURAL-NETWORK
4480;SPIKING-NEURONS;SPIKING-NEURAL-NETWORK-CIRCUITS-AND-SYSTEMS
4481;BAYESIAN-NETWORK;BAYESIAN-DECISION-BASED-NEURAL-NETWORKS
4482;BAYESIAN-NETWORK;BAYESIAN-NETWORKS
4483;BAYESIAN-NETWORK;BAYESIAN-NETWORK
4484;BAYESIAN-NETWORK;DYNAMIC-BAYESIAN-NETWORKS
4485;BAYESIAN-NETWORK;DYNAMIC-BAYESIAN-NETWORK-(DBN)
4486;BAYESIAN-NETWORK;DYNAMIC-BAYESIAN-NETWORK
4487;BAYESIAN-NETWORK;HIERARCHICAL-BAYESIAN-NETWORK
4488;BAYESIAN-NETWORK;BAYESIAN-NETWORK-CLASSIFIER
4489;RESNET;RESIDUAL-NETWORK
4490;RESNET;RESNET
4491;RESNET;RESIDUAL-NETWORKS
4492;RESNET;RESNET18
4493;RESNET;INCEPTION-RESNET
4494;RESNET;RESIDUAL-NEURAL-NETWORK
4495;RESNET;RESIDUAL-NETWORK-(RESNET)
4496;SIAMESE-NETWORK;SIAMESE-NEURAL-NETWORKS
4497;SIAMESE-NETWORK;SIAMESE-NETWORK
4498;SIAMESE-NETWORK;TRIPLET-NETWORK
4499;SIAMESE-NETWORK;SIAMESE-NETWORKS
4500;SIAMESE-NETWORK;SIAMESE
4501;GANS;GENERATIVE-MODEL
4502;GANS;GENERATIVE-MODELS
4503;GANS;ADVERSARIAL-FEATURE-LEARNING
4504;GANS;ADVERSARIAL-MACHINE-LEARNING
4505;GANS;HIERARCHICAL-GENERATIVE-MODELS
4506;GANS;CONDITIONAL-GENERATIVE-ADVERSARIAL-NETWORK-(CGAN)
4507;GANS;DEEP-CONVOLUTIONAL-GENERATIVE-ADVERSARIAL-NETWORK-(DCGAN)
4508;GANS;GENERATIVE-ADVERSARIAL-NETWORK-(GAN)
4509;GANS;DEEP-CONVOLUTIONAL-GENERATIVE-ADVERSARIAL-NETWORK
4510;GANS;ADVERSARIAL-LEARNING
4511;GANS;GENERATIVE-ADVERSARIAL-NETWORKS
4512;GANS;DEEP-CONVOLUTIONAL-GENERATIVE-ADVERSARIAL-NETWORKS-MODEL
4513;GANS;GANS
4514;GANS;STYLE-ADVERSARIAL-NETWORK
4515;FCNN;FULLY-CONVOLUTIONAL-NEURAL-NETWORKS
4516;FCNN;FULLY-CONVOLUTIONAL-NETWORK
4517;FCNN;FULLY-CONVOLUTIONAL-NETWORKS
4518;FCNN;FULLY-CONVOLUTIONAL-NEURAL-NETWORK
4519;AFFINE-TRANSFORMATION;LOCAL-AFFINE-TRANSFORMATION
4520;AFFINE-TRANSFORMATION;TRANSFORMS
4521;AFFINE-TRANSFORMATION;ROTATIONAL-TRANSFORMATION
4522;AFFINE-TRANSFORMATION;SYMMETRIC-TRANSFORMATION
4523;AFFINE-TRANSFORMATION;PATTERN-TRANSFORMATION
4524;AFFINE-TRANSFORMATION;AFFINE-TRANSFORMATION
4525;AFFINE-TRANSFORMATION;GLOBAL-AFFINE-TRANSFORMATION
4526;AFFINE-TRANSFORMATION;ROTATION-FEATURE
4527;AFFINE-TRANSFORMATION;ROTATION-INVARIANT-FEATURES
4528;AFFINE-TRANSFORMATION;GLOBAL/LOCAL-AFFINE-TRANSFORMATION
4529;AFFINE-TRANSFORMATION;AFFINE-TRANSFORMATIONS
4530;DIRECTIONAL-FEATURE;DIRECTIONAL-FEATURE
4531;DIRECTIONAL-FEATURE;DIRECTIONAL-ELEMENT-FEATURE
4532;DIRECTIONAL-FEATURE;DIRECTION-FEATURE
4533;DIRECTIONAL-FEATURE;DIRECTIONAL-SKELETONS
4534;DIRECTIONAL-FEATURE;DIRECTIONAL-FEATURES
4535;DIRECTIONAL-FEATURE;DIRECTIONAL-HISTOGRAM
4536;DIRECTIONAL-FEATURE;MODIFIED-DIRECTIONAL-FEATURE
4537;DIRECTIONAL-FEATURE;TWELVE-DIRECTIONAL-FEATURE-EXTRACTION
4538;DIRECTIONAL-FEATURE;DIRECTIONAL-RELATIONSHIPS
4539;DIRECTIONAL-FEATURE;EIGHT-DIRECTIONAL-FEATURES
4540;DIRECTIONAL-FEATURE;DIRECTIONAL-FEATURE-MAP
4541;DIRECTIONAL-FEATURE;DIRECTIONAL-FEATURE-MAPS
4542;DIRECTIONAL-FEATURE;HIGH-ORDER-DIRECTIONAL-FEATURES
4543;DIRECTIONAL-FEATURE;DIRECTIONAL-PATTERN
4544;DIRECTIONAL-FEATURE;DIRECTORIAL-ELEMENT-FEATURE
4545;ELASTIC-MESH;ELASTIC-MODELS
4546;ELASTIC-MESH;ELASTIC-DISTORTION
4547;ELASTIC-MESH;ELASTIC-MESHING
4548;ELASTIC-MESH;ELASTIC-MESH
4549;ELASTIC-MESH;ELASTIC-DISTORTIONS
4550;ELASTIC-MESH;ELASTIC-MESHES
4551;ELASTIC-MESH;PSEUDO-TWO-DIMENSION-ELASTIC-MESH
4552;TOPOLOGICAL-FEATURE;HANDWRITING-TOPOLOGICAL-FEATURES
4553;TOPOLOGICAL-FEATURE;TOPOLOGICAL-NODE-FEATURE
4554;TOPOLOGICAL-FEATURE;TOPOLOGICAL-FEATURE
4555;PROJECTION FEATURES;FEATURE-PROJECTION
4556;PROJECTION FEATURES;REGIONAL-PROJECTION-CONTOUR-TRANSFORMATION
4557;PROJECTION FEATURES;PROJECTION
4558;PROJECTION FEATURES;LOCALITY-PRESERVING-PROJECTION
4559;PROJECTION FEATURES;PROJECTION-PROFILES
4560;PROJECTION FEATURES;PROJECTION-BASED-GLOBAL-FEATURES
4561;PROJECTION FEATURES;PROJECTION-PROFILE
4562;PROJECTION FEATURES;RING-PROJECTION-HISTOGRAM
4563;PROJECTION FEATURES;PROJECTION-HISTOGRAM
4564;PROJECTION FEATURES;HISTOGRAM-PROJECTION
4565;PROJECTION FEATURES;HORIZONTAL-PROJECTION
4566;PROJECTION FEATURES;VERTICAL-PIXEL-DENSITY-HISTOGRAM-BASED-FEATURE
4567;PROJECTION FEATURES;PROJECTION-BASED-FEATURES
4568;PROJECTION FEATURES;VERTICAL-PROJECTION-HISTOGRAM
4569;PROJECTION FEATURES;HISTOGRAM-PROJECTION-PROFILE
4570;PROJECTION FEATURES;ORTHOGONAL-PROJECTION
4571;PROJECTION FEATURES;HORIZONTAL-PROJECTION-PROFILE-AND-CONNECTED-COMPONENT-METHOD
4572;PROJECTION FEATURES;HISTOGRAM-OF-VERTICAL-PROJECTION-PROFILE
4573;ZONNING;MEDIAN-ZONE
4574;ZONNING;ZONING-MECHANISM
4575;ZONNING;ZONES
4576;ZONNING;ZONING-METHOD
4577;ZONNING;ZONAL-FEATURE-EXTRACTION
4578;ZONNING;ZONING
